종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"007280","한국특강","KOSPI","철강금속","2050","-30","-1.44","124208675900"
"168490","한국패러랠","KOSPI","기타금융","2155","0","0.00","172443100000"
"047810","한국항공우주","KOSPI","운수장비","53100","-500","-0.93","5175928181700"
"123690","한국화장품","KOSPI","유통업","7110","-60","-0.84","114243480000"
"003350","한국화장품제조","KOSPI","화학","24800","-400","-1.59","112393600000"
"011500","한농화성","KOSPI","화학","18220","160","0.89","284906905240"
"002390","한독","KOSPI","의약품","15310","-60","-0.39","210719690230"
"053690","한미글로벌","KOSPI","서비스업","31000","-1100","-3.43","339684050000"
"042700","한미반도체","KOSPI","기계","26550","-50","-0.19","2584358468100"
"008930","한미사이언스","KOSPI","기타금융","37100","-1050","-2.75","2595402474000"
"128940","한미약품","KOSPI","의약품","303500","-2500","-0.82","3812614953000"
"009240","한샘","KOSPI","유통업","48000","50","0.10","1129628544000"
"020000","한섬","KOSPI","섬유의복","24900","-400","-1.58","613287000000"
"003680","한성기업","KOSPI","음식료품","5840","-130","-2.18","36263567600"
"105630","한세실업","KOSPI","섬유의복","15980","-360","-2.20","639200000000"
"069640","한세엠케이","KOSPI","유통업","3010","-140","-4.44","90620571020"
"016450","한세예스24홀딩스","KOSPI","섬유의복","4760","-45","-0.94","190400000000"
"010420","한솔PNS","KOSPI","유통업","1437","7","0.49","29448458244"
"009180","한솔로지스틱스","KOSPI","운수창고업","2825","-55","-1.91","77623725625"
"213500","한솔제지","KOSPI","종이목재","11340","0","0.00","269898531840"
"014680","한솔케미칼","KOSPI","화학","231500","4000","1.76","2624097642500"
"004710","한솔테크닉스","KOSPI","전기전자","7130","10","0.14","228943430140"
"004150","한솔홀딩스","KOSPI","기타금융","3125","-20","-0.64","131276803125"
"025750","한솔홈데코","KOSPI","종이목재","1068","7","0.66","86043579132"
"004960","한신공영","KOSPI","건설업","8340","280","3.47","96499654680"
"011700","한신기계","KOSPI","기계","5880","-100","-1.67","190783367880"
"001750","한양증권","KOSPI","증권","9000","-50","-0.55","114556806000"
"001755","한양증권우","KOSPI","증권","12270","-110","-0.89","6441750000"
"018880","한온시스템","KOSPI","기계","9590","20","0.21","5119142000000"
"009420","한올바이오파마","KOSPI","의약품","21950","-1350","-5.79","1146682004100"
"014130","한익스프레스","KOSPI","운수창고업","6100","-20","-0.33","73200000000"
"300720","한일시멘트","KOSPI","비금속광물","13020","-210","-1.59","901785250800"
"002220","한일철강","KOSPI","철강금속","3330","5","0.15","88902541800"
"006390","한일현대시멘트","KOSPI","비금속광물","17820","40","0.22","344419115040"
"003300","한일홀딩스","KOSPI","비금속광물","11520","-20","-0.17","355194823680"
"051600","한전KPS","KOSPI","건설업","34950","-350","-0.99","1572750000000"
"052690","한전기술","KOSPI","서비스업","68700","-900","-1.29","2625714000000"
"130660","한전산업","KOSPI","서비스업","7930","-50","-0.63","258518000000"
"002320","한진","KOSPI","운수창고업","20050","100","0.50","299699941400"
"003480","한진중공업홀딩스","KOSPI","전기가스업","3695","-45","-1.20","109112655340"
"180640","한진칼","KOSPI","운수창고업","43900","-700","-1.57","2930842844400"
"18064K","한진칼우","KOSPI","운수창고업","24900","-250","-0.99","13365473400"
"005110","한창","KOSPI","유통업","751","-6","-0.79","59626146668"
"009460","한창제지","KOSPI","종이목재","1365","7","0.52","81446118390"
"372910","한컴라이프케어","KOSPI","의료정밀","5210","230","4.62","144183655260"
"000880","한화","KOSPI","화학","31150","200","0.65","2334964595250"
"00088K","한화3우B","KOSPI","화학","15170","80","0.53","340900240000"
"452260","한화갤러리아","KOSPI","유통업","1653","-18","-1.08","320449935330"
"45226K","한화갤러리아우","KOSPI","유통업","8640","0","0.00","25094620800"
"451800","한화리츠","KOSPI","서비스업","5050","55","1.10","356530000000"
"088350","한화생명","KOSPI","보험","2595","30","1.17","2253835350000"
"000370","한화손해보험","KOSPI","보험","4365","30","0.69","509565363975"
"009830","한화솔루션","KOSPI","화학","46850","150","0.32","8053165311600"
"009835","한화솔루션우","KOSPI","화학","35500","50","0.14","91424889500"
"272210","한화시스템","KOSPI","전기전자","14490","10","0.07","2737441946610"
"012450","한화에어로스페이스","KOSPI","운수장비","110700","-200","-0.18","5604741000000"
"000885","한화우","KOSPI","화학","35000","300","0.86","16775290000"
"003530","한화투자증권","KOSPI","증권","2750","-15","-0.54","590006381250"
"003535","한화투자증권우","KOSPI","증권","5190","0","0.00","24912000000"
"195870","해성디에스","KOSPI","전기전자","49950","-50","-0.10","849150000000"
"101530","해태제과식품","KOSPI","음식료품","6180","130","2.15","179941959960"
"143210","핸즈코퍼레이션","KOSPI","운수장비","3195","-30","-0.93","69853141260"
"000720","현대건설","KOSPI","건설업","40450","250","0.62","4504340694250"
"000725","현대건설우","KOSPI","건설업","62900","10000","18.90","66340189700"
"453340","현대그린푸드","KOSPI","유통업","12320","-90","-0.73","417412860480"
"086280","현대글로비스","KOSPI","운수창고업","175400","600","0.34","6577500000000"
"064350","현대로템","KOSPI","운수장비","31550","-100","-0.32","3443439344150"
"079430","현대리바트","KOSPI","기타제조업","8030","-30","-0.37","164898314460"
"012330","현대모비스","KOSPI","운수장비","230000","1500","0.66","21685571620000"
"010620","현대미포조선","KOSPI","운수장비","75600","-500","-0.66","3019626464400"
"069960","현대백화점","KOSPI","유통업","52500","-500","-0.94","1228628152500"
"004560","현대비앤지스틸","KOSPI","철강금속","16000","70","0.44","241260976000"
"004565","현대비앤지스틸우","KOSPI","철강금속","52900","500","0.95","5811170800"
"004310","현대약품","KOSPI","의약품","4780","0","0.00","152960000000"
"017800","현대엘리베이","KOSPI","기계","42850","-950","-2.17","1748930934350"
"307950","현대오토에버","KOSPI","서비스업","126100","-1600","-1.25","3458164130200"
"011210","현대위아","KOSPI","운수장비","61800","0","0.00","1680656129400"
"004020","현대제철","KOSPI","철강금속","35050","100","0.29","4677274764250"
"005440","현대지에프홀딩스","KOSPI","기타금융","3785","-55","-1.43","241572204880"
"005380","현대차","KOSPI","운수장비","207500","0","0.00","43892787495000"
"005387","현대차2우B","KOSPI","운수장비","111300","-600","-0.54","4020222446100"
"005389","현대차3우B","KOSPI","운수장비","108500","0","0.00","260882608000"
"005385","현대차우","KOSPI","운수장비","109600","-400","-0.36","2642797842400"
"001500","현대차증권","KOSPI","증권","8930","20","0.22","283193178660"
"011760","현대코퍼레이션","KOSPI","유통업","19170","-10","-0.05","253599278220"
"227840","현대코퍼레이션홀딩스","KOSPI","유통업","11540","80","0.70","105023647440"
"126560","현대퓨처넷","KOSPI","통신업","3165","-35","-1.09","348792320925"
"001450","현대해상","KOSPI","보험","34900","350","1.01","3120060000000"
"057050","현대홈쇼핑","KOSPI","유통업","49050","-650","-1.31","588600000000"
"093240","형지엘리트","KOSPI","섬유의복","1485","-21","-1.39","46264875030"
"003010","혜인","KOSPI","유통업","6530","-40","-0.61","83014237910"
"111110","호전실업","KOSPI","섬유의복","7900","50","0.64","77024873600"
"008770","호텔신라","KOSPI","유통업","81900","-1600","-1.92","3214421109900"
"008775","호텔신라우","KOSPI","유통업","57500","-400","-0.69","43233042500"
"002460","화성산업","KOSPI","건설업","10250","200","1.99","104037500000"
"378850","화승알앤에이","KOSPI","운수장비","4870","180","3.84","92498944010"
"241590","화승엔터프라이즈","KOSPI","기타제조업","7560","-120","-1.56","458054926560"
"006060","화승인더","KOSPI","화학","3750","-65","-1.70","207450000000"
"013520","화승코퍼레이션","KOSPI","운수장비","2345","20","0.86","117370185940"
"010690","화신","KOSPI","운수장비","16740","410","2.51","584567663400"
"133820","화인베스틸","KOSPI","철강금속","2485","-80","-3.12","74008123385"
"010660","화천기계","KOSPI","기계","4210","-35","-0.82","92620000000"
"000850","화천기공","KOSPI","기계","39350","0","0.00","86570000000"
"016580","환인제약","KOSPI","의약품","16040","-30","-0.19","298345122800"
"032560","황금에스티","KOSPI","철강금속","8180","-60","-0.73","139060000000"
"004800","효성","KOSPI","기타금융","67100","0","0.00","1413865777500"
"094280","효성ITX","KOSPI","서비스업","12970","-50","-0.38","149909854000"
"298040","효성중공업","KOSPI","전기전자","84400","4800","6.03","786991851200"
"298050","효성첨단소재","KOSPI","화학","454500","-8000","-1.73","2036136366000"
"298020","효성티앤씨","KOSPI","화학","395000","-8000","-1.99","1709434390000"
"298000","효성화학","KOSPI","화학","101300","-2000","-1.94","323159763800"
"093370","후성","KOSPI","화학","13240","10","0.08","1249221856960"
"081660","휠라홀딩스","KOSPI","유통업","37600","250","0.67","2284283547200"
"005870","휴니드","KOSPI","전기전자","6610","-70","-1.05","93306859150"
"079980","휴비스","KOSPI","화학","4770","0","0.00","164565000000"
"005010","휴스틸","KOSPI","철강금속","6390","-20","-0.31","359041799250"
"000540","흥국화재","KOSPI","보험","3310","20","0.61","212643154950"
"000547","흥국화재2우B","KOSPI","보험","17290","120","0.70","2655744000"
"000545","흥국화재우","KOSPI","보험","5540","10","0.18","4254720000"
"003280","흥아해운","KOSPI","운수창고업","1377","-8","-0.58","331065085923"
